,Asteroid_name,Closest_Date,Distance_in_100000_miles,Max_Size_Miles,Min_Size_Miles,Potential_Danger,Relative_Velocity_MPH
1003,(2001 VF75),2001-12-01,152.17846,0.1757077669,0.0785789022,False,31012.2574111203
1004,(2001 VF75),2002-03-22,413.72844,0.1757077669,0.0785789022,False,18412.6130102864
1005,(2001 VE76),2001-11-24,36.21011,0.0703705522,0.0314706677,False,27550.5802827727
1006,(2001 WH1),1904-01-15,1318.33408,0.3071786018,0.137374447,True,21212.9630788445
1007,(2001 WH1),2001-12-11,64.369885,0.3071786018,0.137374447,True,55025.4067870704
1008,(2001 WH1),2200-08-21,1332.44432,0.3071786018,0.137374447,True,22979.8148258588
1009,(2001 WV1),2000-01-30,28.79037,0.1167860472,0.0522283081,False,30099.308427585
1010,(2001 WV1),2001-11-26,30.4871675,0.1167860472,0.0522283081,False,24913.004096427
1011,(2001 WM15),2001-11-29,3.939615,0.0369309908,0.0165160412,False,34524.7265471463
1012,(2001 WM15),2001-11-29,4.5211128125,0.0369309908,0.0165160412,False,34091.4603336786
1013,(2001 WN15),2001-09-04,3.7189,0.4868452748,0.2177238258,False,127834.9017137688
1014,(2001 WN15),2001-11-11,311.9995,0.4868452748,0.2177238258,False,71614.5541301757
1015,(2001 WH49),2001-11-03,30.0557325,0.0233018799,0.0104209175,False,12635.5918877871
1016,(2001 XG1),2001-12-11,20.89051625,0.0807962044,0.0361331611,False,30522.8097185459
1017,(2001 XG1),2068-09-19,1752.13376,0.0807962044,0.0361331611,False,6527.7839449937
1018,(2001 XH16),2001-12-02,19.744315,0.0404940262,0.018109479,False,33288.2595348677
1019,(2001 XP31),2000-04-28,199.48966,0.1612096218,0.0720951346,True,41659.604225748
1020,(2001 XP31),2001-11-18,17.379955,0.1612096218,0.0720951346,True,28813.0641403595
1021,(2001 XP31),2043-04-24,307.32304,0.1612096218,0.0720951346,True,49378.7013065037
1022,(2001 XP31),2044-11-12,93.07265,0.1612096218,0.0720951346,True,21357.4579223715
1023,(2001 XO88),2001-11-24,49.0477,0.1470249225,0.0657515442,False,21056.4461450693
1024,(2001 XO88),2168-11-30,64.48413,0.1470249225,0.0657515442,False,22345.2338930581
1025,(2001 XX103),2001-12-20,16.07577875,0.0703705522,0.0314706677,False,40424.9656796986
1026,(2001 YA1),1982-11-26,377.421,0.2555000322,0.1142630881,False,38124.5545487346
1027,(2001 YA1),2001-12-08,200.32206,0.2555000322,0.1142630881,False,37488.5230192508
1028,(2001 YC1),2001-12-19,37.40074,0.0550542638,0.0246210152,False,28049.1962104675
1029,(2001 YC1),2002-06-20,353.00624,0.0550542638,0.0246210152,False,23669.3320563335
1030,(2001 YD1),2001-12-11,16.56821125,0.0486845275,0.0217723826,False,29100.1444091756
1031,(2001 YN2),2001-12-14,8.633444375,0.0307178602,0.0137374447,False,42674.7488803303
1032,(2001 YN2),2001-12-15,8.283004375,0.0307178602,0.0137374447,False,42185.9309328734
1033,(2001 YO2),2001-12-29,234.88584,0.2330187988,0.1042091748,False,59985.997037656
1034,(2001 YR3),2001-12-23,93.20825,0.1075451821,0.0480956676,False,31305.2953180632
1035,(2002 AS4),2002-01-01,35.9264425,0.172739222,0.0772513285,True,67245.2510597891
1036,(2002 AD29),2001-08-02,332.59076,0.2330187988,0.1042091748,False,36564.7617541775
1037,(2002 AD29),2001-12-28,261.52476,0.2330187988,0.1042091748,False,39810.1644059758
1038,(2002 AE29),2002-01-02,29.089755,0.0444008168,0.0198566489,False,25609.4391389736
1039,(2002 AJ69),2001-10-02,425.44776,0.2383367205,0.1065874217,False,31868.1378747007
1040,(2002 AJ69),2001-12-31,315.87464,0.2383367205,0.1065874217,False,32686.8429716319
1041,(2002 AN129),2002-01-17,11.10128625,0.021251567,0.0095039897,False,26422.6658060311
1042,(2002 BM),2002-01-19,29.262605,0.0558973165,0.0249980399,False,23777.3029067723
1043,(2002 CP4),1995-01-27,463.073,0.2225312253,0.0995189894,False,41257.4162882512
1044,(2002 CP4),2002-01-14,137.38777,0.2225312253,0.0995189894,False,20384.2210408159
1045,(2002 CP4),2009-01-30,417.66032,0.2225312253,0.0995189894,False,17245.4451083498
1046,(2002 CY9),1999-08-14,366.2052,0.464933628,0.2079246394,True,52788.3358755743
1047,(2002 CY9),2002-01-26,25.8784775,0.464933628,0.2079246394,True,58740.9584474247
1048,(2002 CS11),1979-02-17,257.40762,0.1938165949,0.0866774163,False,13770.7389926056
1049,(2002 CS11),2002-02-24,207.81006,0.1938165949,0.0866774163,False,12463.9289625396
1050,(2002 CV11),2001-10-05,398.30924,0.0641787064,0.0287015901,False,15789.3723921954
1051,(2002 CV11),2002-02-04,44.735925,0.0641787064,0.0287015901,False,28150.5749097367
1052,(2002 CA26),2002-02-05,6.0580325,0.0128053354,0.0057267201,False,34129.1472036061
1053,(2002 CA26),2002-02-05,8.248045,0.0128053354,0.0057267201,False,36399.6752879985
1054,(2002 CB26),2002-02-08,4.4348825,0.0153953994,0.0068850319,False,51481.0124837334
1055,(2002 CB26),2002-02-08,2.9618015625,0.0153953994,0.0068850319,False,50025.1471139721
1056,(2002 CC26),2002-02-26,61.56536,0.0486845275,0.0217723826,False,17502.4653038404
1057,(2002 CU46),2002-02-25,143.2282,0.2225312253,0.0995189894,False,48736.2794838811
1058,(2002 CT118),2002-02-25,46.70992,0.0464933628,0.0207924639,False,24432.3084000897
1059,(2002 DC3),2002-02-18,25.62433,0.0222531225,0.0099518989,False,11765.9939311289
1060,(2002 DO3),1997-02-19,439.43952,0.1470249225,0.0657515442,True,53337.392377362
1061,(2002 DO3),2002-03-26,48.071545,0.1470249225,0.0657515442,True,22139.2445528043
1062,(2002 DO3),2007-06-26,109.48839,0.1470249225,0.0657515442,True,29432.9359401446
1063,(2002 EA),2002-03-15,52.024045,0.122290004,0.0546897524,False,27203.288214164
1064,(2002 EA),2162-09-02,284.90582,0.122290004,0.0546897524,False,48081.2860486602
1065,(2002 EC),2002-03-04,49.03048,0.0771597762,0.0345069009,False,14745.6841464275
1066,(2002 EC),2163-04-05,223.77304,0.0771597762,0.0345069009,False,29405.7176509405
1067,(2002 EU11),2002-03-29,63.197845,0.1539539936,0.068850319,True,44183.0068564021
1068,(2002 EW11),2000-08-07,265.74024,0.0404940262,0.018109479,False,42230.995464444
1069,(2002 EW11),2002-03-22,15.09874,0.0404940262,0.018109479,False,23248.1886108631
1070,(2002 EW11),2030-07-23,62.775125,0.0404940262,0.018109479,False,26468.1112985135
1071,(2002 EY11),2002-02-26,169.8125,0.134088323,0.059966121,False,14859.103185058
1072,(2002 EG116),2002-03-14,296.13454,0.2555000322,0.1142630881,False,14994.7033522429
1073,(2002 FB),1965-04-09,324.40966,0.0176762835,0.0079050743,False,31211.195931701
1074,(2002 FB),1998-04-04,239.28516,0.0176762835,0.0079050743,False,25405.3259028912
1075,(2002 FB),2002-03-14,14.8599425,0.0176762835,0.0079050743,False,11204.6167430745
1076,(2002 FB),2005-08-15,74.721735,0.0176762835,0.0079050743,False,14393.6039855361
1077,(2002 FS6),2002-03-16,38.822675,0.0404940262,0.018109479,False,17570.9675369526
1078,(2002 GJ1),2002-04-12,32.6621925,0.0807962044,0.0361331611,False,19035.8644295821
1079,(2002 GK1),2002-04-11,19.421285,0.1167860472,0.0522283081,False,30944.6088611378
1080,(2002 GM5),2002-04-19,67.15418,0.1850934111,0.0827762899,True,41403.2622794963
1081,(2002 GG8),2002-04-07,31.256075,0.0424024508,0.0189629525,False,25160.2312600666
1082,(2002 JU15),2001-11-21,235.49096,0.021251567,0.0095039897,False,15400.1794358853
1083,(2002 JU15),2002-05-04,9.285374375,0.021251567,0.0095039897,False,17229.8554231308
1084,(2002 KG4),1937-06-13,192.6249,0.2440006365,0.1091204019,True,49474.6364634268
1085,(2002 KG4),2000-06-10,658.04484,0.2440006365,0.1091204019,True,17665.2718770521
1086,(2002 KG4),2002-05-26,38.7050725,0.2440006365,0.1091204019,True,42317.3753182625
1087,(2002 KG4),2077-06-03,168.84754,0.2440006365,0.1091204019,True,48489.7918605786
1088,(2002 LX),2002-05-26,60.56301,0.2225312253,0.0995189894,True,36951.6982394968
1089,(2002 LZ45),2002-06-24,11.885325,0.0927664547,0.0414864197,False,34155.1430977857
1090,(2002 LX64),2002-06-01,123.8281,0.1977839104,0.0884516537,True,32802.8164050812
1091,(2002 MX),2002-06-12,38.56421,0.1688071972,0.0754928736,True,57212.5170884777
1092,(2002 MR3),1978-05-08,34.27481,0.1938165949,0.0866774163,True,43774.7360670249
1093,(2002 MR3),1978-07-20,437.07388,0.1938165949,0.0866774163,True,74312.2562686084
1094,(2002 MR3),2002-06-29,42.93879,0.1938165949,0.0866774163,True,44612.5566442612
1095,(2002 OY21),2002-08-13,92.61458,0.2675413778,0.1196481415,False,46160.826976113
1096,(2002 PR1),1998-10-25,216.69392,0.1539539936,0.068850319,True,31360.5690417911
1097,(2002 PR1),2002-08-22,58.68471,0.1539539936,0.068850319,True,22092.1439180385
1098,(2002 PR1),2004-08-22,1387.91408,0.1539539936,0.068850319,True,6977.2647678337
1099,(2002 PR1),2006-07-30,288.52192,0.1539539936,0.068850319,True,38446.7609210722
1100,(2002 PX39),2002-07-28,42.343925,0.0771597762,0.0345069009,False,22614.9662563528
1101,(2002 PE43),2002-08-09,21.4613925,0.0558973165,0.0249980399,False,18102.8500342858
1102,(2002 RO28),1954-08-07,331.66276,0.0307178602,0.0137374447,False,35392.377696444
1103,(2002 RO28),2002-09-08,25.25479,0.0307178602,0.0137374447,False,14100.7679606407
1104,(2002 RO28),2177-08-24,145.17641,0.0307178602,0.0137374447,False,22591.8546779492
1105,(2002 RC117),2002-09-10,19.16016875,0.0386714948,0.0172944182,False,27500.9990343805
1106,(2002 RA126),2002-08-28,92.90907,0.1017163949,0.0454889547,False,22631.3585147856
1107,(2002 RA182),2002-08-11,355.9246,0.2440006365,0.1091204019,False,7731.2368356795
1108,(2002 RB182),2002-10-01,60.806225,0.0885912765,0.0396192233,False,32099.4699920153
1109,(2002 SF),2002-09-18,281.17016,0.3368146392,0.1506280858,False,5328.7489439382
1110,(2002 SN),2002-10-08,203.1486,0.2933532873,0.1311915784,False,8508.649440803
1111,(2002 SQ41),2002-10-20,76.24899,0.3526882241,0.1577269688,True,56506.1678564143
1112,(2002 SQ41),2199-03-31,1857.12528,0.3526882241,0.1577269688,True,17783.0043881717
1113,(2002 TZ57),2002-03-29,315.0956,0.0444008168,0.0198566489,False,20682.1858124282
1114,(2002 TZ57),2002-09-26,42.408905,0.0444008168,0.0198566489,False,24557.9471929647
1115,(2002 TZ57),2129-04-04,285.0141,0.0444008168,0.0198566489,False,20503.728568497
1116,(2002 TA58),2002-10-07,13.40773375,0.0161209622,0.0072095135,False,24493.6476662183
1117,(2002 TD58),2002-10-04,100.49628,0.0927664547,0.0414864197,False,22845.1621595413
1118,(2002 TX59),2002-06-01,232.69268,0.0533815229,0.0238729428,False,11782.0370330145
1119,(2002 TX59),2002-09-23,75.01434,0.0533815229,0.0238729428,False,16788.0514708809
1120,(2002 TZ59),2002-09-27,15.13837,0.0885912765,0.0396192233,False,65546.0021310529
1121,(2002 TG66),2002-09-26,23.30306,0.0612901888,0.0274098057,False,26826.6658632811
1122,(2002 TH68),1990-09-26,246.90556,0.1850934111,0.0827762899,False,25233.8152678815
1123,(2002 TH68),2002-10-02,82.486325,0.1850934111,0.0827762899,False,24945.171684316
1124,(2002 TH68),2014-10-09,232.83794,0.1850934111,0.0827762899,False,31860.6997223444
1125,(2002 TZ68),2002-10-07,24.1041225,0.0193816595,0.0086677416,False,15383.0069935985
1126,(2002 TZ68),2120-09-06,129.3849,0.0193816595,0.0086677416,False,24192.8935003387
1127,(2002 UV36),2002-11-01,14.9603,0.0185093411,0.008277629,False,18166.6787955565
1128,(2002 VQ14),2002-11-01,272.01042,0.2225312253,0.0995189894,False,9813.4038221535
1129,(2002 VU17),1948-11-26,261.96512,0.0386714948,0.0172944182,False,46073.2954292158
1130,(2002 VU17),2002-11-01,29.37016,0.0386714948,0.0172944182,False,25351.2338788247
1131,(2002 VO69),2002-11-16,67.33871,0.097138403,0.0434416145,False,28423.6855439382
1132,(2002 VO69),2003-04-02,345.6572,0.097138403,0.0434416145,False,23979.4259936477
1133,(2002 VR85),2002-12-05,84.13403,0.3071786018,0.137374447,True,32355.3697130533
1134,(2002 VR85),2007-09-09,47.0007,0.3071786018,0.137374447,True,39017.4212973646
1135,(2002 VR85),2064-04-26,42.75772,0.3071786018,0.137374447,True,33843.5370077052
1136,(2002 VR85),2186-04-11,134.33357,0.3071786018,0.137374447,True,33449.5528300778
1137,(2002 VS85),2002-11-16,29.89188,0.0558973165,0.0249980399,False,46309.4805659264
1138,(2002 VY91),2002-11-09,14.3495,0.020295089,0.0090762397,False,20827.3051612204
1139,(2002 VZ91),2002-11-07,10.83584125,0.0222531225,0.0099518989,False,15755.5056745094
1140,(2002 XW4),2002-11-13,225.01204,0.1688071972,0.0754928736,False,10346.8260149547
1141,(2002 XM14),2002-06-04,454.47576,0.1850934111,0.0827762899,False,67839.5861543925
1142,(2002 XM14),2002-12-06,110.64266,0.1850934111,0.0827762899,False,70352.5253496054
1143,(2002 XS14),2002-12-17,29.887935,0.0533815229,0.0238729428,False,14596.2885540412
1144,(2002 XM35),2002-12-06,47.44401,0.0945781815,0.0422966486,False,60132.1871563527
1145,(2002 XB40),2002-12-05,23.344015,0.0612901888,0.0274098057,False,31970.8909390852
1146,(2002 XB40),2078-07-14,313.00882,0.0612901888,0.0274098057,False,50817.1591761405
1147,(2002 XF40),2002-12-04,23.3143,0.0386714948,0.0172944182,False,21220.696864729
1148,(2002 XO40),2002-12-10,91.41554,0.2675413778,0.1196481415,False,63686.7844820358
1149,(2002 XE84),2002-12-09,136.81156,0.2684052209,0.1200344639,False,48783.6155955592
1150,(2002 XQ90),1903-12-18,120.12684,0.140407711,0.0627922373,True,32100.3396314818
1151,(2002 XQ90),2002-12-05,27.447015,0.140407711,0.0627922373,True,23154.8982323017
1152,(2002 XV90),2000-10-15,288.34704,0.0293353287,0.0131191578,False,32632.929294452
1153,(2002 XV90),2002-12-10,2.20506984375,0.0293353287,0.0131191578,False,17286.6802375387
1154,(2002 XV90),2002-12-11,0.73148296875,0.0293353287,0.0131191578,False,17916.7147146082
1155,(2002 YG4),1901-11-16,407.06684,0.0585316759,0.0261761612,False,37135.0637007535
1156,(2002 YG4),2003-01-01,29.9321425,0.0585316759,0.0261761612,False,14630.8277559614
1157,(2002 YG4),2041-12-08,183.3107,0.0585316759,0.0261761612,False,21731.4217343937
1158,(2002 YR5),2002-12-21,156.20806,0.1658788284,0.0741832673,False,31764.0950652084
1159,(2002 YC12),2003-01-04,20.84671625,0.0321655483,0.0143848705,False,21588.8706426288
1160,(2002 YD12),2003-01-04,136.94715,0.1688071972,0.0754928736,False,20553.1553811989
1161,(2002 YD12),2012-12-13,422.8872,0.1688071972,0.0754928736,False,37468.9202305832
1162,(2003 AC1),1926-03-19,707.32704,0.2675413778,0.1196481415,False,16334.9948153525
1163,(2003 AC1),2003-01-18,187.01748,0.2675413778,0.1196481415,False,37490.7140735719
1164,(2003 AC1),2021-04-21,1409.91056,0.2675413778,0.1196481415,False,26981.4715428586
1165,(2003 AC1),2032-12-08,668.49352,0.2675413778,0.1196481415,False,19319.2526728482
1166,(2003 AC23),2003-01-23,62.47604,0.1539539936,0.068850319,True,29245.7923127287
1167,(2003 AC23),2169-01-22,89.20786,0.1539539936,0.068850319,True,31499.4894950315
1168,(2003 AS42),2003-01-11,22.6434875,0.0321655483,0.0143848705,False,16818.4337173815
1169,(2003 AJ69),2003-01-06,23.9957575,0.0386714948,0.0172944182,False,23685.6829975883
1170,(2003 AA83),2003-01-25,75.232055,0.1581943467,0.0707466626,False,50396.5211824499
1171,(2003 AA83),2003-04-05,84.867,0.1581943467,0.0707466626,False,59222.4834691865
1172,(2003 BN1),2003-01-20,70.783765,0.3410287233,0.1525126815,False,76784.7808891615
1173,(2003 BW33),2003-02-05,175.30098,0.2029508896,0.090762397,False,34356.7924030593
1174,(2003 BW33),2003-05-27,448.92168,0.2029508896,0.090762397,False,22971.2237886626
1175,(2003 BS35),2003-01-30,31.54903,0.0424024508,0.0189629525,False,13310.6299200344
1176,(2003 BV35),2003-01-27,47.853325,0.140407711,0.0627922373,False,50660.9443670654
1177,(2003 BC44),2003-01-08,50.01837,0.0293353287,0.0131191578,False,24472.4556882188
1178,(2003 BC46),2003-01-19,258.2991,0.0703705522,0.0314706677,False,5086.1762675608
1179,(2003 BS47),2003-01-29,20.416005,0.0255500032,0.0114263088,False,15654.7871933047
1180,(2003 CO20),2003-02-06,27.14607,0.0979469595,0.0438032119,False,30926.3868181111
1181,(2003 DG6),2003-02-02,144.12221,0.2675413778,0.1196481415,False,29891.1409685101
1182,(2003 DG6),2005-09-16,325.55562,0.2675413778,0.1196481415,False,55061.7472731078
1183,(2003 DH6),2003-03-01,14.8074675,0.0509789586,0.0227984834,False,25447.9942050706
1184,(2003 EH16),2003-02-07,285.95546,0.2933532873,0.1311915784,False,21229.1273772935
1185,(2003 EP16),2003-02-06,93.07112,0.0927664547,0.0414864197,False,14037.2946296675
1186,(2003 EC50),2003-03-25,29.0744025,0.097138403,0.0434416145,False,26683.132030964
1187,(2003 FV3),2003-03-17,283.61656,0.2555000322,0.1142630881,False,26296.698516676
1188,(2003 FB5),1907-06-06,1818.58912,0.0736870142,0.0329538346,False,24607.4038959458
1189,(2003 FB5),2002-01-28,1629.25472,0.0736870142,0.0329538346,False,24878.0013756869
1190,(2003 FB5),2003-04-03,22.234185,0.0736870142,0.0329538346,False,55435.3446035463
1191,(2003 FB5),2112-03-30,34.1176725,0.0736870142,0.0329538346,False,57251.6651890214
1192,(2003 GD),2003-04-05,56.67752,0.140407711,0.0627922373,False,40712.7881959193
1193,(2003 GF21),2003-04-11,33.1301575,0.134088323,0.059966121,False,34663.5040394749
1194,(2003 GG21),2003-04-03,7.410800625,0.1470249225,0.0657515442,True,46189.1680404646
1195,(2003 GG21),2003-04-03,8.10386375,0.1470249225,0.0657515442,True,46745.1932330934
1196,(2003 GR22),2003-04-14,51.91407,0.1521916969,0.068062196,True,46726.3946838233
1197,(2003 GS22),2003-02-19,173.86482,0.0885912765,0.0396192233,False,12159.9044502364
1198,(2003 GP51),2003-04-02,36.5377025,0.1470249225,0.0657515442,True,28977.777718229
1199,(2003 HW10),2003-04-29,2.05097421875,0.0147024923,0.0065751544,False,29775.9612129109
1200,(2003 HW10),2003-04-29,2.06858421875,0.0147024923,0.0065751544,False,29655.7891514124
1201,(2003 HW10),2097-04-29,6.096464375,0.0147024923,0.0065751544,False,27732.398705853
1202,(2003 HW10),2097-04-29,4.577705625,0.0147024923,0.0065751544,False,29418.216074249
1203,(2003 JX2),2002-09-10,352.60436,0.0193816595,0.0086677416,False,16169.1494069114
1204,(2003 JX2),2003-04-27,8.715340625,0.0193816595,0.0086677416,False,18659.6444000651
1205,(2003 JY2),1973-12-05,98.74819,0.0444008168,0.0198566489,False,50210.3996573307
1206,(2003 JY2),2003-04-28,13.93434375,0.0444008168,0.0198566489,False,41205.2131952372
1207,(2003 JG4),2003-04-21,230.46198,0.097138403,0.0434416145,False,5922.8539517091
1208,(2003 JD11),2003-05-10,21.311855,0.0509789586,0.0227984834,False,32868.6434742079
1209,(2003 KF4),2003-05-26,19.10872,0.0807962044,0.0361331611,False,23137.7157471828
1210,(2003 LW1),2003-06-09,36.698125,0.0846040122,0.0378360645,False,22289.5067678628
1211,(2003 LW2),1905-03-08,248.29114,0.0233018799,0.0104209175,False,35894.6661465675
1212,(2003 LW2),1910-03-31,44.792335,0.0233018799,0.0104209175,False,19652.9418385082
1213,(2003 LW2),2003-05-31,4.2893953125,0.0233018799,0.0104209175,False,19518.2276498176
1214,(2003 LW2),2003-06-01,3.07726,0.0233018799,0.0104209175,False,18175.5209930513
1215,(2003 MN),2003-06-23,13.00796875,0.0641787064,0.0287015901,False,26587.2860682172
