Asteroid Name,Aphelion Distance (AU),Eccentricity,Inclination (Degrees),Orbit ID,Orbit Uncertainty,Orbital Period,Perihelion Distance (AU),Aphelion Distance (miles),Perihelion Distance (miles)
(2001 UN16),2.6119610520551833,0.4512766247871774,1.6473424314482041,10,8,881.9,0.9875747048694686,242796948.15949187,91800803.93356186
(2003 HW10),2.7536971265560037,0.5319342177005272,3.910475957288944,9,7,880.3,0.8413621060647994,255972139.38442537,78209493.77818675
(2000 EC104),2.440184752402702,0.3703699408938247,31.742644140380467,12,8,867.9,1.121167083454249,226829343.55492222,104218991.33043385
(2001 GS2),2.459345237699376,0.3819041866173484,18.68072541356818,18,7,867.2,1.100011860305238,228610421.93341753,102252490.48457651
(2003 GF21),2.627028483849166,0.4882822107080542,21.82681770307006,8,8,856.6,0.9032542339686463,244197553.4454328,83962726.49133423
(2001 QL163),2.538921437656768,0.4425397805650046,8.166026578668154,8,8,852.9,0.98114985862643,236007491.8401766,91203577.16443513
(2001 VG16),2.520931876199595,0.4329775029974463,11.68018211859446,9,8,852.3,0.9975209549528944,234335257.6324374,92725365.6394061
454266 (2014 FM7),2.270947625368039,0.2910762428552814,19.04449550787612,27,0,852.1,1.246966421823661,211097769.7908475,115912770.38297507
(2002 AD29),2.589091346749373,0.4740441001113846,31.690865733219628,9,9,850.3,0.9238175907155658,240671076.24069408,85874209.91798735
(2003 JD11),2.708428529325313,0.5447184089180986,8.535351440453825,12,8,848.0,0.7982669482307062,251764160.38472906,74203548.59216015
(1997 VG),2.4504860553381898,0.4013047640621201,30.9280379318637,13,8,844.7,1.046948789933712,227786909.4852545,97319969.94180591
(2002 CP4),2.4107768422546534,0.37979001582474703,14.419943497080881,13,6,843.6,1.083634357428728,224095707.5268978,100730106.48357421
(2000 UQ30),2.540982513001458,0.45501500873341394,4.263552211037751,25,7,842.9,0.9517409266191071,236199080.7626928,88469846.1486569
(2001 VE76),2.641539215328053,0.5147869458403604,4.172161133638944,9,9,841.1,0.8461317374508578,245546410.20417485,78652858.71407257
(2001 FB58),2.3613765064815144,0.3584033070585183,10.53001358699729,13,7,837.1,1.115317777478719,219503659.43554708,103675264.3714915
(1994 FA),2.4638370161588816,0.4184462783087141,12.94694384587859,12,8,836.2,1.010157105206984,229027958.82621247,93899969.18709825
(2002 CU46),2.716893387231874,0.5648993225644346,32.172601386026585,16,9,835.6,0.755398213967929,252551018.08488488,70218650.79199088
(2000 SS43),2.44006481449633,0.4093895969545896,4.093273708887485,12,8,832.1,1.022519015792789,226818194.6300128,95049080.56503873
(2001 UU16),2.4451887118784907,0.41542706673572205,13.298715224860949,7,7,829.3,1.009865623796493,227294490.6475557,93872874.29728098
(1999 KL1),2.458767658791666,0.4288827855843989,9.667572728308947,11,8,824.5,0.9827569835337778,228556732.61978748,91352968.75758624
(1995 UC2),2.28090139509396,0.3260279339378647,27.648437091567,12,9,824.0,1.1592997299614327,212023030.49113026,107763642.26996604
(2003 EP16),2.398312653597111,0.395655675798526,8.493290160797791,11,7,822.8,1.03851305518656,222937088.8082326,96535819.40844329
(2002 YC12),2.4696908941855753,0.4387998298666051,11.472763756230519,10,8,821.4,0.9632965762321084,229572110.7838616,89544010.88699767
(1997 YR10),2.285364215079166,0.3322881721841053,36.690619621157,12,9,820.6,1.145371361192778,212437875.5255693,106468919.50707933
(2003 BV35),2.720422276635902,0.5877264478371342,30.778496948131448,17,8,819.2,0.706392563340811,252879048.84821352,65663290.97700724
(1990 UN),2.612781495037682,0.5280628858670434,3.684232740279844,12,9,816.7,0.8069488304654528,242873213.0992515,75010579.96394037
(2001 UB5),2.295195277077524,0.3431845226282699,47.05972118894272,7,9,815.9,1.122347492975263,213351729.82997784,104328717.25037245
(2001 TB),2.598967443417119,0.5232022371658681,4.032112471235475,8,8,814.1,0.8135373179373067,241589116.77915084,75623018.13559476
(2002 DC3),2.3857076282627796,0.4028953339553256,3.370000830554935,8,9,810.0,1.0154122849904939,221765378.5025829,94388468.6662393
(1998 UM1),2.374343974524013,0.4000452876535179,4.84854650467233,11,8,806.7,1.017466269705192,220709060.89572474,94579398.47352052
(2001 YR3),2.3305371541630007,0.3770536397401069,23.45562425046225,9,9,804.2,1.054279656027263,216636962.54500237,98001416.5175424
(1995 NA),2.342698240536675,0.3902395371753264,12.78566454037149,13,9,799.0,1.0275098105111948,217767406.14618427,95513003.9170221
(2002 XF40),2.397931785039219,0.4263901000141216,10.11138842705195,6,9,796.2,0.964306616665166,222901684.86396888,89637900.01083094
